2020/12/20 15:31:35,AUD,  -6414,CAD,  -1691,CHF,    489,EUR,  -1659,GBP,   9429,JPY,   4244,NZD,   1124,USD,  -5521
2020/12/20 15:31:35,AUD,  -6414,CAD,  -1691,CHF,    921,EUR,  -1659,GBP,   9429,JPY,   4244,NZD,   1124,USD,  -5954
2020/12/20 15:31:35,AUD,  -6414,CAD,  -1691,CHF,    804,EUR,  -1659,GBP,   9429,JPY,   4244,NZD,   1124,USD,  -5837
2020/12/20 15:31:35,AUD,  -6414,CAD,  -1691,CHF,    773,EUR,  -1659,GBP,   9429,JPY,   4244,NZD,   1124,USD,  -5806
2020/12/20 15:31:35,AUD,  -3186,CAD,    154,CHF,   -391,EUR,  -2436,GBP,   2421,JPY,   3426,NZD,   1126,USD,  -1114
2020/12/20 15:31:35,AUD,  -3186,CAD,    154,CHF,   -391,EUR,  -2436,GBP,   2421,JPY,   3426,NZD,   1126,USD,  -1114
2020/12/20 15:31:35,AUD,  -3186,CAD,    154,CHF,   -391,EUR,  -2436,GBP,   2421,JPY,   3426,NZD,   1126,USD,  -1114
2020/12/20 15:31:45,AUD,  51173,CAD, -46907,CHF,  -5407,EUR,  15059,GBP,  18253,JPY, -12229,NZD,  14030,USD, -33971
2020/12/20 15:31:45,AUD,  51173,CAD, -46907,CHF,  -5407,EUR,  15059,GBP,  18253,JPY, -12229,NZD,  14030,USD, -33971
2020/12/20 15:31:45,AUD,  51173,CAD, -46907,CHF,  -5407,EUR,  15059,GBP,  11397,JPY, -12229,NZD,  14030,USD, -27116
2020/12/20 15:31:45,AUD,  51173,CAD, -46907,CHF,  -5407,EUR,  15059,GBP,  11361,JPY, -12229,NZD,  14030,USD, -27080
2020/12/20 15:31:45,AUD,  51173,CAD, -46907,CHF,  -5407,EUR,  15059,GBP,  11353,JPY, -12229,NZD,  14030,USD, -27071
2020/12/20 15:31:45,AUD,  51173,CAD, -46907,CHF, -10874,EUR,  15059,GBP,  11353,JPY, -12229,NZD,  14030,USD, -21604
2020/12/20 15:31:45,AUD,  51173,CAD, -46907,CHF, -10894,EUR,  15059,GBP,  11353,JPY, -12229,NZD,  14030,USD, -21584
2020/12/20 15:31:45,AUD,  51173,CAD, -46907,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -12229,NZD,  14030,USD, -21580
